col	row	voltage	tot_avg	tot_std	toa_avg	toa_std	efficiency_tot	efficiency_toa
5	4	91	4.806	0.402	12.032	0.407	1.0	1.0
5	4	88	4.484	0.508	12.065	0.25	1.0	1.0
5	4	85	4.194	0.402	12.484	0.508	1.0	1.0
5	4	82	4.0	0.0	12.645	0.486	1.0	1.0
5	4	79	4.0	0.0	13.065	0.359	1.0	1.0
5	4	76	4.032	0.18	13.323	0.541	1.0	1.0
5	4	73	3.871	0.341	13.581	0.502	1.0	1.0
5	4	70	3.71	0.461	14.387	0.615	1.0	1.0
5	4	67	3.419	0.502	14.742	0.93	1.0	1.0
5	4	64	3.194	0.402	15.516	0.57	1.0	1.0
5	4	61	2.968	0.315	16.452	1.121	1.0	1.0
5	4	58	2.774	0.425	17.581	1.119	1.0	1.0
5	4	55	2.194	0.402	19.097	1.248	1.0	1.0
5	4	52	1.806	0.477	22.452	2.896	1.0	1.0
5	4	49	1.3	0.702	26.222	4.693	0.839	0.871
5	4	46	0.29	0.588	27.286	5.438	0.226	0.226
5	4	43	0.0	0.0	nan	nan	0.0	0.0
5	4	40	0.0	0.0	nan	nan	0.0	0.0
5	4	37	0.0	0.0	nan	nan	0.0	0.0
5	4	34	0.0	0.0	nan	nan	0.0	0.0
5	4	31	0.0	0.0	nan	nan	0.0	0.0
5	4	28	0.0	0.0	nan	nan	0.0	0.0
5	5	100	5.0	0.0	11.484	0.508	1.0	1.0
5	5	97	5.0	0.0	11.677	0.475	1.0	1.0
5	5	94	5.0	0.0	11.871	0.341	1.0	1.0
5	5	91	4.742	0.445	12.097	0.301	1.0	1.0
5	5	88	4.419	0.502	12.097	0.301	1.0	1.0
5	5	85	4.129	0.341	12.194	0.402	1.0	1.0
5	5	82	4.0	0.0	12.742	0.445	1.0	1.0
5	5	79	4.0	0.0	13.194	0.477	1.0	1.0
5	5	76	4.0	0.0	13.226	0.497	1.0	1.0
5	5	73	4.0	0.258	13.806	0.402	1.0	1.0
5	5	70	3.742	0.445	14.387	0.558	1.0	1.0
5	5	67	3.323	0.475	14.903	0.831	1.0	1.0
5	5	64	3.161	0.374	15.29	0.902	1.0	1.0
5	5	61	2.968	0.315	16.806	1.046	1.0	1.0
5	5	58	2.71	0.461	17.742	1.182	1.0	1.0
5	5	55	2.226	0.425	19.516	1.61	1.0	1.0
5	5	52	1.871	0.428	22.323	3.27	1.0	1.0
5	5	49	1.143	0.651	28.296	6.213	0.774	0.871
5	5	46	0.194	0.477	29.4	3.209	0.161	0.161
5	5	43	0.0	0.0	41.0	0.0	0.0	0.032
5	5	40	0.0	0.0	nan	nan	0.0	0.0
5	5	37	0.0	0.0	nan	nan	0.0	0.0
5	5	34	0.0	0.0	nan	nan	0.0	0.0
5	5	31	0.0	0.0	nan	nan	0.0	0.0
5	5	28	0.0	0.0	nan	nan	0.0	0.0
5	6	100	5.032	0.18	11.387	0.495	1.0	1.0
5	6	97	5.0	0.0	11.71	0.529	1.0	1.0
5	6	94	4.935	0.25	11.839	0.374	1.0	1.0
5	6	91	4.806	0.402	12.032	0.18	1.0	1.0
5	6	88	4.452	0.506	12.065	0.25	1.0	1.0
5	6	85	4.161	0.454	12.484	0.724	1.0	1.0
5	6	82	4.032	0.18	12.839	0.374	1.0	1.0
5	6	79	3.968	0.18	13.097	0.87	1.0	1.0
5	6	76	4.0	0.0	13.323	0.475	1.0	1.0
5	6	73	3.968	0.18	13.742	0.631	1.0	1.0
5	6	70	3.774	0.425	14.129	0.499	1.0	1.0
5	6	67	3.29	0.461	14.968	0.657	1.0	1.0
5	6	64	3.065	0.25	15.516	0.57	1.0	1.0
5	6	61	2.935	0.25	16.71	1.039	1.0	1.0
5	6	58	2.613	0.495	17.806	1.078	1.0	1.0
5	6	55	2.161	0.374	19.935	1.413	1.0	1.0
5	6	52	2.0	0.258	22.935	2.658	1.0	1.0
5	6	49	1.407	0.747	27.889	6.129	0.742	0.871
5	6	46	0.065	0.25	32.5	2.121	0.065	0.065
5	6	43	0.0	0.0	nan	nan	0.0	0.0
5	6	40	0.0	0.0	nan	nan	0.0	0.0
5	6	37	0.0	0.0	nan	nan	0.0	0.0
5	6	34	0.0	0.0	nan	nan	0.0	0.0
5	6	31	0.0	0.0	nan	nan	0.0	0.0
5	6	28	0.0	0.0	nan	nan	0.0	0.0
5	7	100	5.0	0.0	11.548	0.506	1.0	1.0
5	7	97	5.0	0.0	11.71	0.461	1.0	1.0
5	7	94	5.0	0.0	11.871	0.341	1.0	1.0
5	7	91	4.903	0.301	11.903	0.301	1.0	1.0
5	7	88	4.452	0.506	12.161	0.374	1.0	1.0
5	7	85	4.065	0.25	12.516	0.811	1.0	1.0
5	7	82	4.032	0.18	12.742	0.445	1.0	1.0
5	7	79	4.032	0.18	13.065	0.512	1.0	1.0
5	7	76	4.0	0.0	13.258	0.445	1.0	1.0
5	7	73	3.935	0.25	13.806	0.601	1.0	1.0
5	7	70	3.839	0.374	14.258	0.514	1.0	1.0
5	7	67	3.387	0.495	14.774	0.56	1.0	1.0
5	7	64	3.129	0.341	15.742	0.729	1.0	1.0
5	7	61	2.935	0.25	16.323	1.492	1.0	1.0
5	7	58	2.806	0.402	17.323	1.275	1.0	1.0
5	7	55	2.226	0.425	19.484	1.589	1.0	1.0
5	7	52	1.833	0.461	22.516	4.032	0.968	1.0
5	7	49	1.4	0.675	26.929	4.091	0.871	0.903
5	7	46	0.519	0.802	29.929	6.044	0.323	0.452
5	7	43	0.0	0.0	nan	nan	0.0	0.0
5	7	40	0.0	0.0	nan	nan	0.0	0.0
5	7	37	0.0	0.0	nan	nan	0.0	0.0
5	7	34	0.0	0.0	nan	nan	0.0	0.0
5	7	31	0.0	0.0	nan	nan	0.0	0.0
5	7	28	0.0	0.0	nan	nan	0.0	0.0
5	8	100	5.032	0.18	11.323	0.475	1.0	1.0
5	8	97	4.968	0.315	11.742	0.445	1.0	1.0
5	8	94	4.968	0.18	11.903	0.301	1.0	1.0
5	8	91	4.71	0.461	12.0	0.0	1.0	1.0
5	8	88	4.387	0.495	12.097	0.301	1.0	1.0
5	8	85	4.194	0.402	12.452	0.506	1.0	1.0
5	8	82	4.0	0.0	12.742	0.445	1.0	1.0
5	8	79	4.0	0.0	12.839	0.583	1.0	1.0
5	8	76	3.968	0.18	13.484	0.57	1.0	1.0
5	8	73	3.968	0.18	13.677	0.475	1.0	1.0
5	8	70	3.774	0.425	14.484	0.508	1.0	1.0
5	8	67	3.258	0.445	14.742	0.729	1.0	1.0
5	8	64	3.0	0.258	15.677	0.832	1.0	1.0
5	8	61	2.968	0.18	16.742	0.855	1.0	1.0
5	8	58	2.677	0.475	17.839	1.267	1.0	1.0
5	8	55	2.129	0.341	19.839	1.881	1.0	1.0
5	8	52	2.032	0.18	22.226	2.459	1.0	1.0
5	8	49	1.321	0.772	27.308	5.662	0.742	0.839
5	8	46	0.241	0.511	37.0	5.806	0.194	0.258
5	8	43	0.0	0.0	nan	nan	0.0	0.0
5	8	40	0.0	0.0	nan	nan	0.0	0.0
5	8	37	0.0	0.0	nan	nan	0.0	0.0
5	8	34	0.0	0.0	nan	nan	0.0	0.0
5	8	31	0.0	0.0	nan	nan	0.0	0.0
5	8	28	0.0	0.0	nan	nan	0.0	0.0
5	9	100	5.0	0.0	11.516	0.508	1.0	1.0
5	9	97	5.032	0.18	11.742	0.445	1.0	1.0
5	9	94	4.968	0.18	11.871	0.341	1.0	1.0
5	9	91	4.774	0.425	11.935	0.25	1.0	1.0
5	9	88	4.452	0.506	12.226	0.497	1.0	1.0
5	9	85	4.129	0.341	12.452	0.506	1.0	1.0
5	9	82	4.032	0.18	12.871	0.341	1.0	1.0
5	9	79	4.0	0.0	13.0	0.258	1.0	1.0
5	9	76	3.968	0.18	13.323	0.475	1.0	1.0
5	9	73	3.968	0.18	13.871	0.499	1.0	1.0
5	9	70	3.581	0.502	14.516	0.926	1.0	1.0
5	9	67	3.387	0.558	14.839	0.779	1.0	1.0
5	9	64	3.065	0.25	15.516	0.724	1.0	1.0
5	9	61	2.968	0.18	16.548	0.85	1.0	1.0
5	9	58	2.677	0.475	17.871	0.922	1.0	1.0
5	9	55	2.161	0.374	19.806	1.621	1.0	1.0
5	9	52	1.774	0.425	22.323	2.301	1.0	1.0
5	9	49	1.148	0.718	28.385	5.913	0.71	0.839
5	9	46	0.069	0.258	34.5	4.933	0.065	0.129
5	9	43	0.0	0.0	nan	nan	0.0	0.0
5	9	40	0.0	0.0	nan	nan	0.0	0.0
5	9	37	0.0	0.0	nan	nan	0.0	0.0
5	9	34	0.0	0.0	nan	nan	0.0	0.0
5	9	31	0.0	0.0	nan	nan	0.0	0.0
5	9	28	0.0	0.0	nan	nan	0.0	0.0
5	10	100	4.968	0.18	11.452	0.506	1.0	1.0
5	10	97	4.968	0.18	11.839	0.454	1.0	1.0
5	10	94	4.968	0.18	11.839	0.374	1.0	1.0
5	10	91	4.581	0.502	12.032	0.407	1.0	1.0
5	10	88	4.323	0.475	12.194	0.402	1.0	1.0
5	10	85	4.097	0.301	12.581	0.502	1.0	1.0
5	10	82	3.968	0.18	12.548	0.624	1.0	1.0
5	10	79	4.0	0.0	12.903	0.539	1.0	1.0
5	10	76	3.968	0.18	13.226	0.617	1.0	1.0
5	10	73	3.935	0.25	13.774	0.92	1.0	1.0
5	10	70	3.742	0.445	14.323	0.748	1.0	1.0
5	10	67	3.29	0.461	15.065	0.629	1.0	1.0
5	10	64	3.0	0.258	15.645	1.473	1.0	1.0
5	10	61	3.0	0.258	16.548	0.888	1.0	1.0
5	10	58	2.613	0.495	18.226	1.431	1.0	1.0
5	10	55	2.258	0.445	19.387	1.476	1.0	1.0
5	10	52	1.903	0.301	22.0	3.098	1.0	1.0
5	10	49	1.321	0.67	27.857	5.421	0.806	0.903
5	10	46	0.233	0.568	29.667	5.164	0.161	0.194
5	10	43	0.0	0.0	nan	nan	0.0	0.0
5	10	40	0.0	0.0	nan	nan	0.0	0.0
5	10	37	0.0	0.0	nan	nan	0.0	0.0
5	10	34	0.0	0.0	nan	nan	0.0	0.0
5	10	31	0.0	0.0	nan	nan	0.0	0.0
5	10	28	0.0	0.0	nan	nan	0.0	0.0
5	11	100	5.0	0.0	11.581	0.502	1.0	1.0
5	11	97	5.0	0.0	11.774	0.425	1.0	1.0
5	11	94	4.935	0.25	11.903	0.301	1.0	1.0
5	11	91	4.613	0.495	12.032	0.18	1.0	1.0
5	11	88	4.323	0.475	12.226	0.617	1.0	1.0
5	11	85	4.097	0.301	12.452	0.506	1.0	1.0
5	11	82	4.032	0.18	12.742	0.445	1.0	1.0
5	11	79	4.0	0.0	12.871	0.341	1.0	1.0
5	11	76	4.0	0.0	13.194	0.402	1.0	1.0
5	11	73	3.935	0.25	13.968	0.482	1.0	1.0
5	11	70	3.71	0.461	14.258	0.575	1.0	1.0
5	11	67	3.323	0.475	14.903	0.539	1.0	1.0
5	11	64	3.097	0.301	15.774	0.669	1.0	1.0
5	11	61	2.968	0.18	16.613	0.882	1.0	1.0
5	11	58	2.613	0.495	17.968	1.449	1.0	1.0
5	11	55	2.226	0.497	19.484	2.08	1.0	1.0
5	11	52	1.903	0.473	22.355	2.69	1.0	1.0
5	11	49	1.533	0.629	26.966	4.022	0.903	0.935
5	11	46	0.233	0.504	29.857	3.976	0.194	0.226
5	11	43	0.0	0.0	nan	nan	0.0	0.0
5	11	40	0.0	0.0	nan	nan	0.0	0.0
5	11	37	0.0	0.0	nan	nan	0.0	0.0
5	11	34	0.0	0.0	nan	nan	0.0	0.0
5	11	31	0.0	0.0	nan	nan	0.0	0.0
5	11	28	0.0	0.0	nan	nan	0.0	0.0
5	12	100	5.0	0.0	11.516	0.57	1.0	1.0
5	12	97	5.0	0.0	11.484	0.508	1.0	1.0
5	12	94	4.968	0.18	11.935	0.359	1.0	1.0
5	12	91	4.935	0.25	12.065	0.359	1.0	1.0
5	12	88	4.387	0.495	12.129	0.341	1.0	1.0
5	12	85	4.161	0.374	12.387	0.495	1.0	1.0
5	12	82	4.0	0.258	12.71	0.529	1.0	1.0
5	12	79	4.0	0.258	12.903	0.301	1.0	1.0
5	12	76	4.0	0.0	13.226	0.425	1.0	1.0
5	12	73	4.0	0.0	13.71	0.588	1.0	1.0
5	12	70	3.71	0.461	14.452	0.81	1.0	1.0
5	12	67	3.323	0.475	14.903	0.597	1.0	1.0
5	12	64	3.0	0.0	15.742	0.631	1.0	1.0
5	12	61	2.935	0.25	16.516	1.061	1.0	1.0
5	12	58	2.677	0.475	17.806	0.98	1.0	1.0
5	12	55	2.226	0.425	19.71	1.847	1.0	1.0
5	12	52	2.0	0.258	22.516	2.606	1.0	1.0
5	12	49	1.423	0.809	28.519	6.902	0.71	0.871
5	12	46	0.037	0.192	38.0	4.848	0.032	0.161
5	12	43	0.0	0.0	nan	nan	0.0	0.0
5	12	40	0.0	0.0	nan	nan	0.0	0.0
5	12	37	0.0	0.0	nan	nan	0.0	0.0
5	12	34	0.0	0.0	nan	nan	0.0	0.0
5	12	31	0.0	0.0	nan	nan	0.0	0.0
5	12	28	0.0	0.0	nan	nan	0.0	0.0
6	3	100	5.0	0.0	11.452	0.506	1.0	1.0
6	3	97	4.968	0.18	11.806	0.477	1.0	1.0
6	3	94	4.871	0.341	12.0	0.0	1.0	1.0
6	3	91	4.613	0.495	12.032	0.18	1.0	1.0
6	3	88	4.419	0.564	12.194	0.477	1.0	1.0
6	3	85	4.032	0.18	12.323	0.475	1.0	1.0
6	3	82	3.968	0.18	12.645	0.551	1.0	1.0
6	3	79	4.0	0.0	13.161	0.454	1.0	1.0
6	3	76	4.0	0.0	13.419	0.564	1.0	1.0
6	3	73	3.871	0.341	13.806	0.543	1.0	1.0
6	3	70	3.548	0.506	14.419	0.62	1.0	1.0
6	3	67	3.29	0.461	15.0	0.516	1.0	1.0
6	3	64	3.065	0.359	15.903	1.469	1.0	1.0
6	3	61	2.935	0.25	16.613	0.882	1.0	1.0
6	3	58	2.71	0.461	17.613	1.498	1.0	1.0
6	3	55	2.129	0.341	19.806	1.701	1.0	1.0
6	3	52	1.71	0.529	23.323	2.761	1.0	1.0
6	3	49	1.222	0.751	27.115	5.248	0.71	0.839
6	3	46	0.2	0.407	31.857	6.309	0.194	0.226
6	3	43	0.0	0.0	nan	nan	0.0	0.0
6	3	40	0.0	0.0	nan	nan	0.0	0.0
6	3	37	0.0	0.0	nan	nan	0.0	0.0
6	3	34	0.0	0.0	nan	nan	0.0	0.0
6	3	31	0.0	0.0	nan	nan	0.0	0.0
6	3	28	0.0	0.0	nan	nan	0.0	0.0
6	4	100	5.0	0.0	11.581	0.502	1.0	1.0
6	4	97	5.0	0.0	11.677	0.475	1.0	1.0
6	4	94	4.968	0.18	12.0	0.0	1.0	1.0
6	4	91	4.613	0.495	12.032	0.18	1.0	1.0
6	4	88	4.516	0.508	12.194	0.402	1.0	1.0
6	4	85	4.129	0.341	12.387	0.558	1.0	1.0
6	4	82	4.0	0.0	12.839	0.374	1.0	1.0
6	4	79	4.032	0.18	13.194	0.703	1.0	1.0
6	4	76	4.0	0.0	13.355	0.486	1.0	1.0
6	4	73	3.935	0.25	13.871	1.056	1.0	1.0
6	4	70	3.677	0.475	14.484	0.962	1.0	1.0
6	4	67	3.258	0.445	14.935	0.629	1.0	1.0
6	4	64	3.065	0.25	15.677	0.702	1.0	1.0
6	4	61	2.903	0.301	16.742	1.094	1.0	1.0
6	4	58	2.548	0.506	18.161	1.068	1.0	1.0
6	4	55	2.129	0.428	20.161	1.828	1.0	1.0
6	4	52	1.839	0.454	23.355	3.869	1.0	1.0
6	4	49	1.133	0.629	26.821	5.186	0.871	0.903
6	4	46	0.065	0.25	32.5	0.707	0.065	0.065
6	4	43	0.0	0.0	nan	nan	0.0	0.0
6	4	40	0.0	0.0	nan	nan	0.0	0.0
6	4	37	0.0	0.0	nan	nan	0.0	0.0
6	4	34	0.0	0.0	nan	nan	0.0	0.0
6	4	31	0.0	0.0	nan	nan	0.0	0.0
6	4	28	0.0	0.0	nan	nan	0.0	0.0
6	5	100	5.032	0.18	11.613	0.495	1.0	1.0
6	5	97	4.968	0.18	11.806	0.402	1.0	1.0
6	5	94	4.871	0.341	11.903	0.301	1.0	1.0
6	5	91	4.613	0.495	12.0	0.0	1.0	1.0
6	5	88	4.323	0.475	12.065	0.359	1.0	1.0
6	5	85	4.032	0.18	12.548	0.506	1.0	1.0
6	5	82	4.065	0.25	12.742	0.445	1.0	1.0
6	5	79	4.0	0.0	13.065	0.629	1.0	1.0
6	5	76	4.0	0.0	13.516	0.508	1.0	1.0
6	5	73	3.935	0.25	13.903	0.597	1.0	1.0
6	5	70	3.613	0.495	14.645	1.17	1.0	1.0
6	5	67	3.323	0.475	14.871	0.67	1.0	1.0
6	5	64	3.065	0.25	15.935	0.772	1.0	1.0
6	5	61	3.0	0.0	16.613	0.803	1.0	1.0
6	5	58	2.419	0.564	18.774	3.354	1.0	1.0
6	5	55	2.226	0.425	19.806	1.74	1.0	1.0
6	5	52	1.71	0.461	22.774	3.432	1.0	1.0
6	5	49	1.0	0.707	27.875	5.416	0.71	0.774
6	5	46	0.194	0.477	29.4	4.615	0.161	0.161
6	5	43	0.033	0.183	29.0	12.728	0.032	0.065
6	5	40	0.0	0.0	nan	nan	0.0	0.0
6	5	37	0.0	0.0	nan	nan	0.0	0.0
6	5	34	0.0	0.0	nan	nan	0.0	0.0
6	5	31	0.0	0.0	nan	nan	0.0	0.0
6	5	28	0.0	0.0	nan	nan	0.0	0.0
6	6	100	4.968	0.18	11.258	0.514	1.0	1.0
6	6	97	4.935	0.25	11.677	0.541	1.0	1.0
6	6	94	4.903	0.301	12.0	0.258	1.0	1.0
6	6	91	4.452	0.506	12.032	0.407	1.0	1.0
6	6	88	4.194	0.402	12.29	0.461	1.0	1.0
6	6	85	4.065	0.25	12.29	0.461	1.0	1.0
6	6	82	4.0	0.0	12.806	0.402	1.0	1.0
6	6	79	4.0	0.0	13.0	0.258	1.0	1.0
6	6	76	4.0	0.0	13.323	0.599	1.0	1.0
6	6	73	3.968	0.18	14.097	0.597	1.0	1.0
6	6	70	3.774	0.425	14.323	0.599	1.0	1.0
6	6	67	3.226	0.425	14.935	0.574	1.0	1.0
6	6	64	3.0	0.0	15.903	0.651	1.0	1.0
6	6	61	3.0	0.0	16.258	0.682	1.0	1.0
6	6	58	2.581	0.502	17.581	1.385	1.0	1.0
6	6	55	2.161	0.374	20.032	2.025	1.0	1.0
6	6	52	1.839	0.454	22.194	2.372	1.0	1.0
6	6	49	1.276	0.649	27.679	5.598	0.839	0.903
6	6	46	0.167	0.461	29.8	3.834	0.129	0.161
6	6	43	0.0	0.0	nan	nan	0.0	0.0
6	6	40	0.0	0.0	nan	nan	0.0	0.0
6	6	37	0.0	0.0	nan	nan	0.0	0.0
6	6	34	0.0	0.0	nan	nan	0.0	0.0
6	6	31	0.0	0.0	nan	nan	0.0	0.0
6	6	28	0.0	0.0	nan	nan	0.0	0.0
6	7	100	5.0	0.0	11.387	0.495	1.0	1.0
6	7	97	5.0	0.0	11.839	0.374	1.0	1.0
6	7	94	4.839	0.374	11.839	0.374	1.0	1.0
6	7	91	4.613	0.495	12.0	0.365	1.0	1.0
6	7	88	4.355	0.486	12.097	0.301	1.0	1.0
6	7	85	4.065	0.25	12.516	0.508	1.0	1.0
6	7	82	4.0	0.0	12.742	0.514	1.0	1.0
6	7	79	4.0	0.0	12.935	0.359	1.0	1.0
6	7	76	4.0	0.0	13.452	0.506	1.0	1.0
6	7	73	3.968	0.18	14.032	1.048	1.0	1.0
6	7	70	3.677	0.475	14.484	0.89	1.0	1.0
6	7	67	3.258	0.445	14.903	0.651	1.0	1.0
6	7	64	3.032	0.18	15.774	0.669	1.0	1.0
6	7	61	2.871	0.341	16.968	0.948	1.0	1.0
6	7	58	2.677	0.475	18.065	1.389	1.0	1.0
6	7	55	2.032	0.407	20.097	1.72	1.0	1.0
6	7	52	1.71	0.529	22.71	3.437	1.0	1.0
6	7	49	1.31	0.761	26.923	4.335	0.774	0.839
6	7	46	0.103	0.31	29.8	7.823	0.097	0.161
6	7	43	0.0	0.0	nan	nan	0.0	0.0
6	7	40	0.0	0.0	nan	nan	0.0	0.0
6	7	37	0.0	0.0	nan	nan	0.0	0.0
6	7	34	0.0	0.0	nan	nan	0.0	0.0
6	7	31	0.0	0.0	nan	nan	0.0	0.0
6	7	28	0.0	0.0	nan	nan	0.0	0.0
6	8	100	5.0	0.0	11.452	0.506	1.0	1.0
6	8	97	5.0	0.0	11.839	0.374	1.0	1.0
6	8	94	4.839	0.374	11.903	0.301	1.0	1.0
6	8	91	4.484	0.508	12.097	0.396	1.0	1.0
6	8	88	4.194	0.402	12.29	0.461	1.0	1.0
6	8	85	3.968	0.18	12.581	0.72	1.0	1.0
6	8	82	4.0	0.0	12.839	0.374	1.0	1.0
6	8	79	4.0	0.0	13.129	0.341	1.0	1.0
6	8	76	4.0	0.0	13.419	0.502	1.0	1.0
6	8	73	3.903	0.301	14.032	0.482	1.0	1.0
6	8	70	3.548	0.506	14.226	0.669	1.0	1.0
6	8	67	3.097	0.301	14.935	0.68	1.0	1.0
6	8	64	3.065	0.442	16.323	2.574	1.0	1.0
6	8	61	2.935	0.359	16.839	1.068	1.0	1.0
6	8	58	2.71	0.588	18.452	2.942	1.0	1.0
6	8	55	2.097	0.396	19.71	1.774	1.0	1.0
6	8	52	1.839	0.454	23.613	3.518	1.0	1.0
6	8	49	1.12	0.666	29.63	5.884	0.677	0.871
6	8	46	0.167	0.461	29.4	4.93	0.129	0.161
6	8	43	0.0	0.0	nan	nan	0.0	0.0
6	8	40	0.0	0.0	44.0	0.0	0.0	0.032
6	8	37	0.0	0.0	nan	nan	0.0	0.0
6	8	34	0.0	0.0	nan	nan	0.0	0.0
6	8	31	0.0	0.0	nan	nan	0.0	0.0
6	8	28	0.0	0.0	nan	nan	0.0	0.0
6	9	100	5.0	0.0	11.548	0.506	1.0	1.0
6	9	97	4.968	0.18	11.677	0.475	1.0	1.0
6	9	94	4.871	0.341	11.935	0.25	1.0	1.0
6	9	91	4.645	0.486	12.032	0.482	1.0	1.0
6	9	88	4.129	0.341	12.161	0.374	1.0	1.0
6	9	85	4.0	0.258	12.548	0.506	1.0	1.0
6	9	82	4.0	0.0	12.742	0.445	1.0	1.0
6	9	79	4.0	0.0	13.129	0.341	1.0	1.0
6	9	76	3.935	0.25	13.226	0.56	1.0	1.0
6	9	73	3.968	0.18	13.903	0.7	1.0	1.0
6	9	70	3.677	0.475	14.323	0.541	1.0	1.0
6	9	67	3.387	0.495	14.806	0.792	1.0	1.0
6	9	64	3.161	0.454	15.677	1.249	1.0	1.0
6	9	61	2.903	0.301	17.258	1.897	1.0	1.0
6	9	58	2.71	0.461	17.742	1.437	1.0	1.0
6	9	55	2.065	0.25	20.419	1.822	1.0	1.0
6	9	52	1.69	0.541	24.033	4.789	0.903	0.968
6	9	49	1.393	0.629	27.69	5.252	0.839	0.935
6	9	46	0.241	0.511	31.25	5.175	0.194	0.258
6	9	43	0.0	0.0	nan	nan	0.0	0.0
6	9	40	0.0	0.0	nan	nan	0.0	0.0
6	9	37	0.0	0.0	nan	nan	0.0	0.0
6	9	34	0.0	0.0	nan	nan	0.0	0.0
6	9	31	0.0	0.0	nan	nan	0.0	0.0
6	9	28	0.0	0.0	nan	nan	0.0	0.0
6	10	100	5.0	0.0	11.516	0.508	1.0	1.0
6	10	97	4.968	0.18	11.935	0.25	1.0	1.0
6	10	94	4.935	0.25	11.903	0.301	1.0	1.0
6	10	91	4.548	0.506	12.0	0.258	1.0	1.0
6	10	88	4.194	0.402	12.194	0.477	1.0	1.0
6	10	85	4.032	0.18	12.419	0.502	1.0	1.0
6	10	82	4.0	0.0	12.871	0.341	1.0	1.0
6	10	79	4.0	0.0	13.129	0.562	1.0	1.0
6	10	76	3.968	0.18	13.484	0.508	1.0	1.0
6	10	73	3.871	0.341	14.0	0.447	1.0	1.0
6	10	70	3.452	0.506	14.452	0.768	1.0	1.0
6	10	67	3.065	0.359	14.935	0.814	1.0	1.0
6	10	64	2.968	0.315	15.806	1.682	1.0	1.0
6	10	61	3.0	0.0	16.548	0.961	1.0	1.0
6	10	58	2.71	0.461	17.774	1.055	1.0	1.0
6	10	55	2.194	0.402	20.065	1.931	1.0	1.0
6	10	52	1.6	0.498	24.645	4.223	0.968	1.0
6	10	49	1.067	0.785	26.652	4.716	0.71	0.742
6	10	46	0.067	0.254	31.667	8.327	0.065	0.097
6	10	43	0.0	0.0	nan	nan	0.0	0.0
6	10	40	0.0	0.0	nan	nan	0.0	0.0
6	10	37	0.0	0.0	nan	nan	0.0	0.0
6	10	34	0.0	0.0	nan	nan	0.0	0.0
6	10	31	0.0	0.0	nan	nan	0.0	0.0
6	10	28	0.0	0.0	nan	nan	0.0	0.0
6	11	100	5.0	0.0	11.613	0.558	1.0	1.0
6	11	97	5.0	0.0	11.839	0.374	1.0	1.0
6	11	94	4.903	0.301	11.903	0.301	1.0	1.0
6	11	91	4.484	0.508	12.097	0.396	1.0	1.0
6	11	88	4.484	0.508	12.065	0.25	1.0	1.0
6	11	85	4.097	0.301	12.581	0.502	1.0	1.0
6	11	82	4.0	0.0	12.871	0.341	1.0	1.0
6	11	79	4.0	0.0	13.097	0.301	1.0	1.0
6	11	76	4.0	0.0	13.419	0.502	1.0	1.0
6	11	73	3.935	0.25	13.871	0.562	1.0	1.0
6	11	70	3.516	0.57	14.548	1.362	1.0	1.0
6	11	67	3.29	0.461	14.935	0.68	1.0	1.0
6	11	64	3.0	0.0	15.645	0.551	1.0	1.0
6	11	61	2.968	0.18	16.71	0.973	1.0	1.0
6	11	58	2.742	0.445	17.71	1.216	1.0	1.0
6	11	55	2.0	0.365	19.774	1.309	1.0	1.0
6	11	52	1.645	0.486	22.323	2.993	1.0	1.0
6	11	49	1.167	0.791	27.625	4.041	0.742	0.774
6	11	46	0.333	0.606	29.444	5.318	0.258	0.29
6	11	43	0.0	0.0	nan	nan	0.0	0.0
6	11	40	0.0	0.0	nan	nan	0.0	0.0
6	11	37	0.0	0.0	nan	nan	0.0	0.0
6	11	34	0.0	0.0	nan	nan	0.0	0.0
6	11	31	0.0	0.0	nan	nan	0.0	0.0
6	11	28	0.0	0.0	nan	nan	0.0	0.0
6	12	100	5.0	0.0	11.484	0.508	1.0	1.0
6	12	97	4.903	0.301	11.742	0.445	1.0	1.0
6	12	94	4.935	0.25	11.968	0.18	1.0	1.0
6	12	91	4.774	0.425	12.0	0.0	1.0	1.0
6	12	88	4.194	0.402	12.194	0.543	1.0	1.0
6	12	85	4.097	0.301	12.323	0.475	1.0	1.0
6	12	82	4.0	0.0	12.903	0.396	1.0	1.0
6	12	79	4.0	0.0	13.097	0.301	1.0	1.0
6	12	76	4.0	0.0	13.516	0.508	1.0	1.0
6	12	73	3.903	0.301	13.677	0.475	1.0	1.0
6	12	70	3.645	0.486	14.452	0.81	1.0	1.0
6	12	67	3.355	0.486	14.903	0.597	1.0	1.0
6	12	64	3.032	0.315	15.806	0.873	1.0	1.0
6	12	61	3.032	0.18	16.419	1.148	1.0	1.0
6	12	58	2.548	0.568	17.935	1.181	1.0	1.0
6	12	55	2.0	0.447	20.613	2.963	1.0	1.0
6	12	52	1.645	0.486	23.903	4.126	1.0	1.0
6	12	49	1.185	0.622	27.429	5.909	0.774	0.903
6	12	46	0.107	0.315	35.667	3.724	0.097	0.194
6	12	43	0.0	0.0	nan	nan	0.0	0.0
6	12	40	0.0	0.0	nan	nan	0.0	0.0
6	12	37	0.0	0.0	nan	nan	0.0	0.0
6	12	34	0.0	0.0	nan	nan	0.0	0.0
6	12	31	0.0	0.0	nan	nan	0.0	0.0
6	12	28	0.0	0.0	nan	nan	0.0	0.0
